country,company_name,address,city,phone,website,email,place_id,scraped_emails,scraping_error,all_emails
Latvia,ZIGZAG FACTORY Ltd.,"Liepājas iela 5, Kuldīga, Kuldīgas pilsēta, Kuldīgas novads, LV-3301, Latvia",Kuldīga,,http://zigzagfactory.com/,info@zigzagfactory.com,ChIJnUTpFnba70YRogzVLNx505g,,,info@zigzagfactory.com
Latvia,STORENT Saldus - būvtehnikas un instrumentu noma,"Kuldīgas iela 93, Ziedonis, Saldus pagasts, Saldus novads, LV-3801, Latvia",Saldus,,https://storent.lv/,noma@storent.com,ChIJbYEL8p6Z70YRHnzWu_Z3X38,,,noma@storent.com
Latvia,"Veikals ""1111""","Mehanizatoru iela 12, Preiļi, Preiļu pilsēta, Preiļu novads, LV-5301, Latvia",Preiļi,,http://m1111.lv/,,ChIJ22bccVp7wkYRzW5801_NVLw,m1111@inbox.lv,,m1111@inbox.lv
Latvia,Kandava rectory,"Kandava Parish, Tukums Municipality, LV-3120, Latvia",Kandava,,http://kandavasdraudze.lv/?page_id=422,aniko@tvnet.lv,ChIJjbttWKyy70YRLMdW3A87gJw,,,aniko@tvnet.lv
Latvia,Restorāns VULF’s,"Pils iela 1, Cesvaine, Cesvaines pilsēta, Madonas novads, LV-4871, Latvia",Cesvaine,,https://www.vulfs.com/,u003EInfo@vulfs.com,ChIJ93gUcceL6UYRVYDRwSBe8L8,,,u003EInfo@vulfs.com
Estonia,Renteks OÜ | Pinnasetööd | Välistorustike ehitus | Puistematerjalide müük,"Ropka tee 19, 50104 Tartu, Estonia",Tartu,,http://www.renteks.ee/,aivo@renteks.ee,ChIJ_bXlQfI260YRs9WAFqlpC1g,aivo@renteks.ee,,aivo@renteks.ee
Estonia,Gerom Ehitus OÜ,"Riia 128 kontori, nr 205, 50411 Tartu, Estonia",Tartu,,https://geromehitus.ee/,,ChIJS_DRbGM360YRjhv7NO-9824,info@geromehitus.ee,,info@geromehitus.ee
Estonia,Victoria Bastion Casemates,"Pimeaia tn 3, 20306 Narva, Estonia",Narva,,http://bastion.visitnarva.ee/,,ChIJ0aQibNk3lEYRJMJ0JTsyG0A,bastion@narva.ee,,bastion@narva.ee
Estonia,Pärnu Vallikäär,"Tallinn Gate, Vana-Tallinna tn 1, Pärnu, 80011 Pärnu maakond, Estonia",Pärnu,,https://visitparnu.com/objekt/parnu-vallikaar/,,ChIJb8GPTRb97EYRCsxmB50BzQI,"info@visitparnu.com, parnu@visitestonia.com",,"info@visitparnu.com, parnu@visitestonia.com"
Estonia,Naabriaed OÜ,"Tööstuse, Laheküla, 93880 Saare maakond, Estonia",Kuressaare,,http://www.naabriaed.ee/,,ChIJ623rLfRs8kYRHwSjehK_11M,info@naabriaed.ee,,info@naabriaed.ee
Estonia,Paide ordulinnuse varemed ja Vallitorn,"Veski tn 11, Paide, 72713 Järva maakond, Estonia",Paide,,http://www.wittenstein.ee/,info@wittenstein.ee,ChIJkzOs_5E2k0YRd_cr971JbH4,,SSL Error,info@wittenstein.ee
Estonia,"Autoremont, Car Weld OÜ","Kaare tn 27a, Türi, 72214 Järva maakond, Estonia",Türi,,http://www.1182.ee/et/car-weld-ou,info1182ee@nobeldigital.ee,ChIJO-n_RkUzk0YRZB6OWD6EuTo,"info@1182.ee, carweld27@gmail.com",,"carweld27@gmail.com, info1182ee@nobeldigital.ee, info@1182.ee"
Estonia,Elva Tarbijate Ühistu KONTOR,"Kesk tn 1, Elva, 61501 Tartu maakond, Estonia",Elva,,http://www.coop.ee/uhistud/coop-elva,coopkokad@coop.ee,ChIJc_wo6ApA60YRP3s9qIn4ZYE,"elvaty@elvaty.ee, klienditugi@coop.ee, klienditugi@cooppank.ee, coopkokad@coop.ee",,"coopkokad@coop.ee, elvaty@elvaty.ee, klienditugi@coop.ee, klienditugi@cooppank.ee"
Estonia,"STORENT Tallinn, Kadaka - tööriistade rent, ehitustehnika rent","Kadaka tee 179a, 12618 Tallinn, Estonia",Tõrva,,https://www.storent.ee/ee,info@aki.ee,ChIJhV_NylaVkkYRIXWqrVfaMgo,,,info@aki.ee
Estonia,"Generaatorite rent, müük ja hooldus | Lumika Estonia OÜ","Ringtee 12, 50105 Tartu, Estonia",Tõrva,,http://www.lumika.ee/,info@lumika.ee,ChIJg-qA-d8x60YRNvw91EvRA7A,info@lumika.ee,,info@lumika.ee
Estonia,AAA Evakuator Veoautode ja Sõiduautode pukseerimine - Kohila Puksiirabi - 116 OÜ,"Ääre tn 1, Kohila, 79806 Rapla maakond, Estonia",Kohila,,http://www.kohilapuksiirabi.ee/,ahoi@vetevoog.ee,ChIJT7JHLyLFkkYRV3X26Jsw2o4,kohilapuksiirabi@gmail.com,,"ahoi@vetevoog.ee, kohilapuksiirabi@gmail.com"
Estonia,Restoran Gioventu,"L. Koidula tn 21, Narva-Jõesuu, 29023 Ida-Viru maakond, Estonia",Narva-Jõesuu,,http://www.noorusspainn.com/,reception@liivarandhotel.ee,ChIJd-5Whkw_lEYRXPwrm_OADVo,reception@liivarandhotel.ee,,reception@liivarandhotel.ee
Estonia,Räpina Gardening School,"Aianduse tn 6, Räpina, 64505 Põlva maakond, Estonia",Räpina,,http://www.aianduskool.ee/,kool@aianduskool.ee,ChIJK23CWffE6kYRcJSOv0S6lYs,"aigi.salundi@aianduskool.ee, kool@aianduskool.ee",,"aigi.salundi@aianduskool.ee, kool@aianduskool.ee"
Estonia,Miniekskavaatori rent Minikopp,"Kernu tee, Kernu, 76305 Harju maakond, Estonia",Suure-Jaani,,https://minikopp.ee/,jane@untitled.tld,ChIJY_hcZxXJkkYRby5sAPAdwOU,,,jane@untitled.tld
Finland,Ramirent Finland Oy pääkonttori,"Tapulikaupungintie 37, 00750 Helsinki, Finland",Helsinki,,https://www.ramirent.fi/vuokraamot/finland-oy-paakonttori/?utm_source=google&utm_medium=gbp&utm_campaign=ramirent-finland-oy-helsinki-paakonttori,asiakaspalvelu@ramirent.fi,ChIJq05dW9wHkkYR3nuuBTAlGL8,asiakaspalvelu@ramirent.fi,,asiakaspalvelu@ramirent.fi
Finland,Student Union of the University of Turku - Turun yliopiston ylioppilaskunta (TYY),"Rehtorinpellonkatu 4a, 20500 Turku, Finland",Turku,,http://www.tyy.fi/,,ChIJ0SMpBe92jEYRrDNhZtlX9Qw,tyy@utu.fi,,tyy@utu.fi
Finland,Rakennus Oy J. Patoranta,"Koivistonluodontie 4B, 28330 Pori, Finland",Pori,,http://rakennusjyrkipatoranta.fi/,posti@rakennusjyrkipatoranta.fi,ChIJt6ALd5cMiUYRg5Qb1ysB1Cs,"posti@rakennusjyrkipatoranta.fi,  posti@rakennusjyrkipatoranta.fi",,posti@rakennusjyrkipatoranta.fi
Finland,YIT Suomi Oy,"Torikatu 3, 45100 Kouvola, Finland",Kouvola,,http://www.yit.fi/,,ChIJ0Rp0qviykUYRuN7b9afGDsk,firstname.lastname@yit.fi,,firstname.lastname@yit.fi
Finland,Huoneistoremontit ja uudisrakennukset Kastinen Oy,"Notkotie 11, 13210 Hämeenlinna, Finland",Hämeenlinna,,https://www.finder.fi/Rakennussaneeraus/Huoneistoremontit+ja+uudisrakennukset+Kastinen+Oy/H%C3%A4meenlinna/yhteystiedot/546511,posti@huoneistoremontti.com,ChIJz2ogRa9djkYRrUJtb9do2b4,,HTTP 202,posti@huoneistoremontti.com
Finland,Vaasan Huoneistoremontti Oy,"Kauppapuistikko 29, 65100 Vaasa, Finland",Vaasa,,http://www.vaasanhuoneistoremontti.fi/,vaasanhuoneistoremontti@anvianet.fi,ChIJCeoVGTRgfUYR4arOrC_wuj8,"willa33@anvianet.fi, vaasanhuoneistoremontti@anvianet.fi",,"vaasanhuoneistoremontti@anvianet.fi, willa33@anvianet.fi"
Finland,"Vesivek Seinäjoki - Kattoremontit, rännit ja salaojaremontit","Vaihdetie 6, 60120 Seinäjoki, Finland",Seinäjoki,,https://www.vesivek.fi/toimipiste/seinajoki/,henrik.ekstrand@vesivek.fi,ChIJ878mN0HLh0YR0EWRwOfHK0w,"rami.latvala@vesivek.fi, henrik.ekstrand@vesivek.fi, asiakaspalvelu@vesivek.fi, tommi.hautamaki@vesivek.fi, erno.keski-sikkila@vesivek.fi, antti.sistonen@vesivek.fi, pasi.siltala@vesivek.fi, tom.handelin@vesivek.fi, markus.paananen@vesivek.fi, miika.hanhisalo@vesivek.fi, antti.ivanoff@vesivek.fi, jari.syri@vesivek.fi, paulus.haukkala@vesivek.fi",,"antti.ivanoff@vesivek.fi, antti.sistonen@vesivek.fi, asiakaspalvelu@vesivek.fi, erno.keski-sikkila@vesivek.fi, henrik.ekstrand@vesivek.fi, jari.syri@vesivek.fi, markus.paananen@vesivek.fi, miika.hanhisalo@vesivek.fi, pasi.siltala@vesivek.fi, paulus.haukkala@vesivek.fi, rami.latvala@vesivek.fi, tom.handelin@vesivek.fi, tommi.hautamaki@vesivek.fi"
Finland,Kattoremontit Rakennusliike Korteniemi Oy,"Lampelankatu 32, 96320 Rovaniemi, Finland",Rovaniemi,,http://www.korteniemi.fi/,myynti@korteniemi.fi,ChIJ6-YYERVLK0QRvmDbtM94n9E,"paulus@korteniemi.fi, petri@korteniemi.fi, miikka@korteniemi.fi, tuomas@korteniemi.fi, myynti@korteniemi.fi",,"miikka@korteniemi.fi, myynti@korteniemi.fi, paulus@korteniemi.fi, petri@korteniemi.fi, tuomas@korteniemi.fi"
Finland,Salon Seudun Omaiset ja Läheiset r.y.,"Torikatu 12, 24100 Salo, Finland",Salo,,https://www.salonomaishoitajat.fi/,,ChIJrVgAFctWkkMRIVdwES4VSvQ,info@salonomaishoitajat.fi,,info@salonomaishoitajat.fi
Finland,Rauma Varastot m2 Self Storage,"Hakunintie 24, 26100 Rauma, Finland",Rauma,,http://www.raumavarastot.fi/,info@helsinkivarastot.fi,ChIJnV6VyGN_iUYR41n3OEzL_f8,info@helsinkivarastot.fi,,info@helsinkivarastot.fi
Finland,Setora Rakennus Oy,"Karhusuontie 126, 02550 Evitskog, Finland",Kirkkonummi,,http://www.setorarakennus.fi/,,ChIJlbeP3Zn0jUYRqZpuvPbrPTA,info@setorarakennus.fi,,info@setorarakennus.fi
Finland,Haaviston kuntorata,"Unnamed Road,33480, Ylöjärvi, Finland",Ylöjärvi,,https://www.ylojarvi.fi/ladut-ja-kuntopolut,kirjaamo@ylojarvi.fi,ChIJm4UjwU8oj0YRDOkL7IB67h0,"tekninen.info@ylojarvi.fi, kirjaamo@ylojarvi.fi",,"kirjaamo@ylojarvi.fi, tekninen.info@ylojarvi.fi"
Finland,Kangasalan Kiinteistösaneeraus Oy,"Taivallammentie 70, 36270 Kangasala, Finland",Kangasala,,http://www.saneerataan.fi/,,ChIJQ2aZ9Qkfj0YRJItv6zxYkGo,info@saneerataan.fi,,info@saneerataan.fi
Finland,"Vesivek Nurmijärvi - Kattoremontit, rännit ja salaojaremontit","Ilveskuja 8, 01900 Nurmijärvi, Finland",Nurmijärvi,,https://www.vesivek.fi/toimipiste/nurmijarvi/,joakim.wessman@vesivek.fi,ChIJ51OTe1v_jUYR7ZMo7R7bLY4,"pasi.ollikainen@vesivek.fi, noona.rehn@vesivek.fi, mikko.lesch@vesivek.fi, asiakaspalvelu@vesivek.fi, kai.laisi@vesivek.fi, tomi.kuortti@vesivek.fi, toni.kalliomaki@vesivek.fi, lasse.tuononen@vesivek.fi, jesse.ahonen@vesivek.fi, mikael.mallenius@vesivek.fi, joakim.wessman@vesivek.fi, jaakko.anttila@vesivek.fi, tatu.koivunen@vesivek.fi, kristian.makara@vesivek.fi, henri.hellman@vesivek.fi, iiro.herrala@vesivek.fi, tuomas.tikkanen@vesivek.fi",,"asiakaspalvelu@vesivek.fi, henri.hellman@vesivek.fi, iiro.herrala@vesivek.fi, jaakko.anttila@vesivek.fi, jesse.ahonen@vesivek.fi, joakim.wessman@vesivek.fi, kai.laisi@vesivek.fi, kristian.makara@vesivek.fi, lasse.tuononen@vesivek.fi, mikael.mallenius@vesivek.fi, mikko.lesch@vesivek.fi, noona.rehn@vesivek.fi, pasi.ollikainen@vesivek.fi, tatu.koivunen@vesivek.fi, tomi.kuortti@vesivek.fi, toni.kalliomaki@vesivek.fi, tuomas.tikkanen@vesivek.fi"
Finland,The factory field,"Tehtaankatu 9, 37600 Valkeakoski, Finland",Valkeakoski,,http://www.valkeakoski.fi/portal/,etunimi.sukunimi@valkeakoski.fi,ChIJkVJjjnnljkYRpdjuVBUaXyw,"etunimi.sukunimi@valkeakoski.fi, valkeakosken.kaupunki@valkeakoski.fi",,"etunimi.sukunimi@valkeakoski.fi, valkeakosken.kaupunki@valkeakoski.fi"
Finland,AJ-Kate Oy,"Torvisenkatu 15, 94200 Kemi, Finland",Kemi,,https://www.aj-kate.fi/,,ChIJ1YbvjulK1UURwPd78hJLg2M,"ahti.jarvelin@gmail.com, invoice-23045922@kollektor.fi",,"ahti.jarvelin@gmail.com, invoice-23045922@kollektor.fi"
Finland,Ramirent konevuokraamo Tornio,"Ratavartijankatu 2, 95420 Tornio, Finland",Tornio,,https://www.ramirent.fi/vuokraamot/konevuokraamo-tornio/?utm_source=google&utm_medium=gbp&utm_campaign=ramirent-tornio,asiakaspalvelu@ramirent.fi,ChIJQe_iyI5H1UURJttqJcZzu1E,"asiakaspalvelu@ramirent.fi, jani.ruonamaa@ramirent.fi, sami.kamula@ramirent.fi, tornio@ramirent.fi",,"asiakaspalvelu@ramirent.fi, jani.ruonamaa@ramirent.fi, sami.kamula@ramirent.fi, tornio@ramirent.fi"
Finland,Scandia Rent Tornio,"Torpinkatu 13, 95420 Tornio, Finland",Tornio,,http://www.scandiarent.fi/,lansi-espoo@scandiarent.fi,ChIJK1ulellH1UURXreILPCYc8c,,,lansi-espoo@scandiarent.fi
Finland,Lappari Activity Park,"Vesaisenkatu 1, 95400 Tornio, Finland",Tornio,,https://lappari.fi/lappari-activity-park/,,ChIJQ5m0uoJH1UUR2Vvroxspc34,sales@lappari.fi,,sales@lappari.fi
Finland,Experience Factory Lappari,"Vesaisenkatu 1, 95400 Tornio, Finland",Tornio,,http://www.lappari.fi/,sales@lappari.fi,ChIJF0LVhI9H1UURB9AdT25YfKY,sales@lappari.fi,,sales@lappari.fi
Finland,Tornion Järjestötalo,"Kemintie 53, 95420 Tornio, Finland",Tornio,,http://www.luotsi.net/,info@luotsi.net,ChIJd7LDO5JH1UURov2Iyc0q8RQ,info@luotsi.net,,info@luotsi.net
Finland,Uitonranta,"Pirkankatu 45, 95430 Tornio, Finland",Tornio,,https://www.tornio.fi/asuminen-ja-ymparisto/ymparisto/virkisty-luonnossa/uimarannat/#,,ChIJQ7BPn0hH1UURalZz65SOKsY,"henna.lauhikari@tornio.fi, kirjaamo@tornio.fi",,"henna.lauhikari@tornio.fi, kirjaamo@tornio.fi"
Finland,Tornio Construction Gravel Ltd,"Veturitallintie 18, 95410 Tornio, Finland",Tornio,,https://tornionrakennussora.fi/,posti@tornionrakennussora.fi,ChIJJTjcbYlH1UURHYIKNtPEUDA,posti@tornionrakennussora.fi,,posti@tornionrakennussora.fi
Finland,TSV-Rakennus Oy,"Metallimiehenkatu 9, 95450 Tornio, Finland",Tornio,,http://www.tsvrakennus.fi/,,ChIJQ3B8ao9H1UURIpjkjRb--is,jussi.kantola@tsvrakennus.fi,,jussi.kantola@tsvrakennus.fi
Finland,Tornion Laatulattiat Oy,"L 10, Teollisuuskatu 8-10, 95420 Tornio, Finland",Tornio,,http://www.tornionlaatulattiat.fi/,,ChIJnX1qLbE51UUR3KOedRMs1PQ,"jari.ahokas@tornionlaatulattiat.fi, kosteusmittaus@tornionlaatulattiat.fi",Timeout,"jari.ahokas@tornionlaatulattiat.fi, kosteusmittaus@tornionlaatulattiat.fi"
Finland,Tornion Harjateräs Oy,"Keskikatu 17-19 B 14, 95400 Tornio, Finland",Tornio,,https://www.trht.fi/,info@trht.fi,ChIJY3WoxI1H1UURQYX0ogCkg5I,info@trht.fi,,info@trht.fi
Finland,MJ-Rakennus Oy,"Törmäntie 55, 95410 Tornio, Finland",Tornio,,http://www.mj-rakennus.com/,,ChIJkzeQ9M851UURPGBdznr25dg,info@mj-rakennus.com,,info@mj-rakennus.com
Finland,Hallirakentajat Lappi oy,"Sepänkatu 7, 95420 Tornio, Finland",Tornio,,http://www.hallirakentajat.fi/,,ChIJnUWRHWdH1UURi44o74Za3YQ,joonas.rautio@hallirakentajat.fi,,joonas.rautio@hallirakentajat.fi
Finland,Topplattiat Ky,"Teollisuuskatu 8-10, 95420 Tornio, Finland",Tornio,,https://www.topplattiat.fi/,,ChIJXQ6Xnn441UUR1rm8xWQfqcE,toni@topplattiat.fi,,toni@topplattiat.fi
Finland,Lapin Muuraus-ja Rakennuspalvelu Oy,"Laurinkuja 23, 95410 Tornio, Finland",Tornio,,https://www.muurausjarakennuspalvelu.com/,,ChIJ97rdEV451UUR_MJ7U5cto30,muuraus.alaluusua@gmail.com,,muuraus.alaluusua@gmail.com
Finland,Tornion Työvoimalasäätiö,"Teollisuuskatu 8, 95420 Tornio, Finland",Tornio,,https://www.tyovoimalasaatio.fi/,etunimi.sukunimi@tornio.fi,ChIJF8LTwZFH1UURp2nfp4g21Yk,etunimi.sukunimi@tornio.fi,,etunimi.sukunimi@tornio.fi
Finland,K-Rauta Tornio,"Virkamaankatu 10, 95420 Tornio, Finland",Tornio,,http://www.k-rauta.fi/myymalat/tornio,katarina.naumanen@k-rauta.fi,ChIJsR5PEI5H1UURR524fZ5X5ZQ,,,katarina.naumanen@k-rauta.fi
Finland,Väriraitti Oy,"Torpinkatu 3, 95420 Tornio, Finland",Tornio,,http://www.variraitti.fi/,,ChIJV8FHOpBH1UURORWUyepITlo,myymala@variraitti.fi,,myymala@variraitti.fi
Finland,Arctic Rabbit Oy,"Pirkankatu 34, 95430 Tornio, Finland",Tornio,,http://www.arcticrabbit.fi/,,ChIJ-doyZORH1UUR2TzM96I1-2U,"arcticrabbit@hotmail.com, juhapappila@hotmail.com",,"arcticrabbit@hotmail.com, juhapappila@hotmail.com"
Finland,Tornion Betonirakentajat Oy,"Sepäntie 19, 94500 Lautiosaari, Finland",Tornio,,https://tbroy.fi/,betoni.rakentajat@tbroy.fi,ChIJtRjY2HdH1UURnTZuH2Cwz-k,betoni.rakentajat@tbroy.fi,,betoni.rakentajat@tbroy.fi
Finland,Habita Tornio,"Rajalla Kauppakeskus - På Gränsen Länsiranta 10 LH 1240, 95400 Tornio, Finland",Tornio,,https://www.habita.com/toimipiste/16/Habita-Tornio,jasmine.alamaki@habita.com,ChIJV0o47J1H1UUR-N4ooFoxesc,"jasmine.alamaki@habita.com, tornio@habita.com, jorma.salmela@habita.com, heikki.alasaukko-oja@habita.com",,"heikki.alasaukko-oja@habita.com, jasmine.alamaki@habita.com, jorma.salmela@habita.com, tornio@habita.com"
Finland,Merinotalot / JMV-Rakennus Oy,"Hallituskatu 10, 95400 Tornio, Finland",Tornio,,http://jmvrakennus.fi/,,ChIJpyl46Z5H1UURLcccODkl2Y0,"juho@jmvrakennus.fi, keinonenjonne@gmail.com",,"juho@jmvrakennus.fi, keinonenjonne@gmail.com"
Finland,Takkahuone Tornio/Tulisijakauppa Muuraus ja Laattatyö,"Teollisuuskatu 4, 95420 Tornio, Finland",Tornio,,http://www.muurausjalaattatyo.fi/,info@muurausjalaattatyo.fi,ChIJz6fuETtI1UURUa6fOoNzU0M,", info@muurausjalaattatyo.fi",,info@muurausjalaattatyo.fi
Finland,Insinööritoimisto Rak-Tor,"Torikatu 11, 95400 Tornio, Finland",Tornio,,http://www.raktor.fi/,etunimi.sukunimi@raktor.fi,ChIJPzxl1HdH1UURaoVl_ltcWv8,etunimi.sukunimi@raktor.fi,,etunimi.sukunimi@raktor.fi
Finland,"Vesivek Turku - Kattoremontit, rännit ja salaojaremontit","Vakiotie 9, 21420 Lieto, Finland",Lieto,,https://www.vesivek.fi/toimipiste/turku/,timo.pihlava@vesivek.fi,ChIJm1QsKN9zjEYRgWxSQHkYvh0,"jukka.stenij@vesivek.fi, mikko.pelkonen@vesivek.fi, tatu.koivunen@vesivek.fi, hannu.jussila@vesivek.fi, topias.ranta@vesivek.fi, timo.pihlava@vesivek.fi, hannes.jussila@vesivek.fi, asiakaspalvelu@vesivek.fi, petri.eerikainen@vesivek.fi",,"asiakaspalvelu@vesivek.fi, hannes.jussila@vesivek.fi, hannu.jussila@vesivek.fi, jukka.stenij@vesivek.fi, mikko.pelkonen@vesivek.fi, petri.eerikainen@vesivek.fi, tatu.koivunen@vesivek.fi, timo.pihlava@vesivek.fi, topias.ranta@vesivek.fi"
Finland,"The lure Oy Kuusamo, factory shop / Lifestyle Suvanto Kuusamo","Professori Räsäsentie 1-2, 93600 Kuusamo, Finland",Kuusamo,,https://kuusamonuistin.fi/tehtaanmyymala/,shop@kuusamonuistin.fi,ChIJJYFAQCNQKUQRhyh3giMu35g,,HTTP 503,shop@kuusamonuistin.fi
Finland,Viitosmoottori,"Vehkalahdentie 5, 19210 Heinola, Finland",Heinola,,http://www.viitosmoottori.fi/,info@viitosmoottori.fi,ChIJN6gEiLIgkEYRRxBs8EDl6OQ,info@viitosmoottori.fi,,info@viitosmoottori.fi
Finland,HTA Services / Janitorial Services for detached houses Talkkari,"Kolhontie 10 D, 42700 Keuruu, Finland",Keuruu,,http://www.htapalvelut.fi/,info@htapalvelut.fi,ChIJN11kjEFfj0YRbn_k5diM-7Q,info@htapalvelut.fi,,info@htapalvelut.fi
Finland,Rantala Yhtiöt,"Vihtorinkatu 1, 23800 Laitila, Finland",Laitila,,http://www.rantalayhtiot.fi/,,ChIJAQCQv0vDi0YRijQSBPGq22s,info@rantalayhtiot.fi,,info@rantalayhtiot.fi
Finland,Harjavallan Päiväkoti Ja Työhönvalmennuskeskus,"Harjavallankatu 14, 29200 Harjavalta, Finland",Harjavalta,,https://tukena.fi/woimaamo,,ChIJCTz2h7triUYRCe9LZpDTHQA,johanna.ketonen@tukena.fi,,johanna.ketonen@tukena.fi
Slovenia,MN FENCES,"Pelechova c. 15, 1235 Radomlje, Slovenia",Ljubljana,,http://www.mn-ograje.si/,info@mn-ograje.si,ChIJJVO5j0Q2ZUcRBGN9UVx9uzs,info@mn-ograje.si,,info@mn-ograje.si
Slovenia,"Minis, proizvodnja in storitve, d.o.o.","Velika Pirešica 1, 3310 Žalec, Slovenia",Ljubljana,,http://ograjeminis.si/,info@ograjeminis.si,ChIJi9B7m-NwZUcRXqAerEWogG8,info@ograjeminis.si,,info@ograjeminis.si
Slovenia,"Md konstrukcije, stopnice in ograje, storitve, trgovina, podjetniško in poslovno svetovanje, d.o.o.","Ljubljanska ulica 17b, 2000 Maribor, Slovenia",Maribor,,https://www.bizi.si/MD-KONSTRUKCIJE-STOPNICE-IN-OGRAJE-D-O-O/,novaresitev@gmail.com,ChIJHX1bmqB3b0cRkt5F5ZP6S4w,"novaresitev@gmail.com, info@bizi.si",,"info@bizi.si, novaresitev@gmail.com"
Slovenia,"Spekter Kranj d.o.o., družba za gradbeništvo, storitve in promet z nepremičninami","Mlekarska ulica 13, 4000 Kranj, Slovenia",Kranj,,https://www.spekter-kr.si/,info@spekter-kr.si,ChIJH4mW3-K3ekcR_zIGtIG9Z2s,info@spekter-kr.si,,info@spekter-kr.si
Slovenia,Domgrad storitve d.o.o.,"Pšenična Polica 17, 4207 Cerklje na Gorenjskem, Slovenia",Kranj,,https://zagradnjo.si/,izposodi@zagradnjo.si,ChIJPVxdl7S1ekcR9NQD-hKwGeQ,,SSL Error,izposodi@zagradnjo.si
Slovenia,"Gradton, storitve d.o.o.","Valjavčeva ulica 8, 4000 Kranj, Slovenia",Kranj,,http://gradton.si/,info@gradton.si,ChIJnQqJHiK4ekcRa1O2tJxQG4w,info@gradton.si,,info@gradton.si
Slovenia,"Spekter gradnje, gradbeništvo, trgovina in storitve, d.o.o.","Mlekarska ulica 13, 4000 Kranj, Slovenia",Kranj,,https://www.moja-dejavnost.si/dobro-gradbeno-podjetje-kranj/spekter-gradnje-doo/MM1rbSaW,info@mediaorbis.si,ChIJkUhCoAPIekcRPeypsT3D65I,,,info@mediaorbis.si
Slovenia,Umetnostno kovaštvo in storitve Zvonko Golob s.p.,"Fala 35a, 2352 Selnica ob Dravi, Slovenia",Kranj,,http://www.kovana.si/,info@kovana.si,ChIJr-QQJTebb0cRTAwGBhY7iqI,,HTTP 503,info@kovana.si
Slovenia,Flexvar montaža kovinskega in drugega pohištva Marko Zaplotnik s.p.,"Goriče 43 C, 4204 Golnik, Slovenia",Kranj,,https://www.flexvar.si/,ponudba@flexvar.si,ChIJmbzFJC26ekcRjPJSQCYR3bI,"info@flexvar.si, ponudba@flexvar.si",,"info@flexvar.si, ponudba@flexvar.si"
Slovenia,"SYLIQI - ZAUNBAU, montaža in gradbeništvo d.o.o.","Bevče 9d, 3320 Velenje, Slovenia",Velenje,,https://www.moja-dejavnost.si/kvalitetne-panelne-ograje-slovenija/syliqi---zaunbau-doo/MM1lqDxe,info@mediaorbis.si,ChIJ-Wn724xnZUcRXPcF5pdJOko,,,info@mediaorbis.si
Slovenia,"Grim Commerce, trgovina in storitve d.o.o. Koper","Vanganelska cesta 10, 6000 Koper, Slovenia",Koper,,http://grim-commerce.si/,olmo@grim-commerce.si,ChIJSRmaSCpme0cRDptC8H_KzZ8,"salara@grim-commerce.si, olmo@grim-commerce.si",,"olmo@grim-commerce.si, salara@grim-commerce.si"
Slovenia,Gradbene storitve Kastelec Dušan s.p.,"Gotna vas 7, 8000 Novo mesto, Slovenia",Novo Mesto,,http://gradbenistvo-kastelec.si/,kastelec.dusan@siol.net,ChIJHw_qp2BVZEcRQ0ow5UGFdyY,kastelec.dusan@siol.net,,kastelec.dusan@siol.net
Slovenia,"Vsegrad Nm, trgovina in storitve, d.o.o.","Srebrniče 1, 8000 Novo mesto, Slovenia",Novo Mesto,,http://www.vsegrad.si/,jure@vsegrad.si,ChIJ2YLrgLf_ZEcRfg2YnlV4c-4,"info@vsegrad.si, jure@vsegrad.si",,"info@vsegrad.si, jure@vsegrad.si"
Slovenia,Supernova Mercator Novo mesto,"Ljubljanska cesta 47, 8000 Novo mesto, Slovenia",Novo Mesto,,https://www.supernova-mercator-novomesto.si/,info@supernova.si,ChIJ-VdF1iQAZUcRnmFNrUzju_Q,,,info@supernova.si
Slovenia,"Dnl Andi Podlesnik s.p., mehanska obdelava kovin, trgovina in druge poslovne storitve","Pod gozdom 17, 1420 Trbovlje, Slovenia",Trbovlje,,http://www.dnl.si/,andi@dnl.si,ChIJFx9mzaBsZUcRGBM5Ob8RIRw,"info@dnl.si, andi@dnl.si",,"andi@dnl.si, info@dnl.si"
Slovenia,"Žurbi team družba za gradbene storitve, d.o.o., Kamnik","Bakovnik 5 A, 1241 Kamnik, Slovenia",Kamnik,,http://www.zurbiteam.com/,tajnistvo@zurbiteam.si,ChIJx3LIaIhKZUcRt3G67ib4BJE,tajnistvo@zurbiteam.si,,tajnistvo@zurbiteam.si
Slovenia,"Stireks prodaja in storitve, d.o.o.","Vrhpolje pri Kamniku 173, 1241 Kamnik, Slovenia",Kamnik,,http://stireks.si/,info@stireks.si,ChIJr02qU4tKZUcRvvjq8UWkBpE,info@stireks.si,,info@stireks.si
Slovenia,"Beso b, podjetje za gradbene storitve, d.o.o.","Cesta Borisa Kidriča 1, 4270 Jesenice, Slovenia",Jesenice,,http://www.beso.si/,info@beso.si,ChIJ7WNpooWaekcRHIPdvE0IUyw,info@beso.si,,info@beso.si
Slovenia,"Techno Berglez, trgovina, storitve, marketing, d.o.o.","Kapucinski trg 8, 4220 Škofja Loka, Slovenia",Škofja Loka,,http://www.techno-trgovina.com/,info@techno-trgovina.com,ChIJx2fZ3P_FekcR-QdpGR_wp9I,info@techno-trgovina.com,,info@techno-trgovina.com
